latitude,longitude,city,loc
48.43302466282732,1.204360524229837,Chuisnes,"{""geometry"": {""lat"": 48.435837, ""lng"": 1.206006}, ""formatted"": ""247 La Pointe d’Ecuray, 28190 Chuisnes, France"", ""components"": {""city"": ""Chuisnes"", ""road"": ""La Pointe d’Ecuray"", ""_type"": ""building"", ""state"": ""Centre-Val de Loire"", ""county"": ""Eure-et-Loir"", ""country"": ""France"", ""postcode"": ""28190"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-CVL"", ""FR-28""], ""state_code"": ""CVL"", ""country_code"": ""fr"", ""house_number"": ""247"", ""local_authority"": ""Communauté de communes Entre Beauce et Perche"", ""political_union"": ""European Union"", ""_normalized_city"": ""Chuisnes"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 335}}"
48.769816008141014,2.4578111755280494,Créteil,"{""geometry"": {""lat"": 48.769698, ""lng"": 2.457748}, ""formatted"": ""9 Quai de la Brise, 94000 Créteil, France"", ""components"": {""city"": ""Créteil"", ""road"": ""Quai de la Brise"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Val-de-Marne"", ""country"": ""France"", ""postcode"": ""94000"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-94""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""9"", ""local_authority"": ""Métropole du Grand Paris"", ""political_union"": ""European Union"", ""_normalized_city"": ""Créteil"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 13}}"
48.85885366185435,2.349898706078686,Paris,"{""bounds"": {""northeast"": {""lat"": 48.8588519, ""lng"": 2.3499839}, ""southwest"": {""lat"": 48.8587519, ""lng"": 2.3498839}}, ""geometry"": {""lat"": 48.8588019, ""lng"": 2.3499339}, ""formatted"": ""9 Rue Saint-Martin, 75004 Paris, France"", ""components"": {""city"": ""Paris"", ""road"": ""Rue Saint-Martin"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Paris"", ""region"": ""France métropolitaine"", ""suburb"": ""Paris 4e Arrondissement"", ""country"": ""France"", ""postcode"": ""75004"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-75C""], ""city_block"": ""Quartier Saint-Merri"", ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""9"", ""municipality"": ""Paris"", ""local_authority"": ""Métropole du Grand Paris"", ""political_union"": ""European Union"", ""_normalized_city"": ""Paris"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 6}}"
48.650125370522716,2.6247416037583786,Évry-Grégy-sur-Yerre,"{""geometry"": {""lat"": 48.651552, ""lng"": 2.626624}, ""formatted"": ""11 Allee de la Fontaine des Natteux, 77166 Évry-Grégy-sur-Yerre, France"", ""components"": {""city"": ""Évry-Grégy-sur-Yerre"", ""road"": ""Allee de la Fontaine des Natteux"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Seine-et-Marne"", ""country"": ""France"", ""postcode"": ""77166"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-77""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""11"", ""local_authority"": ""Communauté de communes Brie des Rivières et Châteaux"", ""political_union"": ""European Union"", ""_normalized_city"": ""Évry-Grégy-sur-Yerre"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 210}}"
48.993561514972775,2.294412450005204,Soisy-sous-Montmorency,"{""geometry"": {""lat"": 48.993558, ""lng"": 2.29441}, ""formatted"": ""20 Rue de l’Égalité, 95230 Soisy-sous-Montmorency, France"", ""components"": {""city"": ""Soisy-sous-Montmorency"", ""road"": ""Rue de l’Égalité"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Val-d'Oise"", ""country"": ""France"", ""postcode"": ""95230"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-95""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""20"", ""local_authority"": ""Communauté d'agglomération Plaine Vallée"", ""political_union"": ""European Union"", ""_normalized_city"": ""Soisy-sous-Montmorency"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 0}}"
48.41437791504356,2.7422258321853987,Avon,"{""geometry"": {""lat"": 48.414243, ""lng"": 2.74046}, ""formatted"": ""2 Allée des Aubépines, 77210 Avon, France"", ""components"": {""city"": ""Avon"", ""road"": ""Allée des Aubépines"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Seine-et-Marne"", ""country"": ""France"", ""postcode"": ""77210"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-77""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""2"", ""local_authority"": ""Communauté d'agglomération du Pays de Fontainebleau"", ""political_union"": ""European Union"", ""_normalized_city"": ""Avon"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 131}}"
48.857570001466435,1.2318037279131577,Coudres,"{""bounds"": {""northeast"": {""lat"": 48.8585125, ""lng"": 1.2367464}, ""southwest"": {""lat"": 48.8559005, ""lng"": 1.2261178}}, ""geometry"": {""lat"": 48.8581799, ""lng"": 1.2317377}, ""formatted"": ""unnamed road, 27220 Coudres, France"", ""components"": {""road"": ""unnamed road"", ""_type"": ""road"", ""state"": ""Normandie"", ""county"": ""Eure"", ""region"": ""France métropolitaine"", ""country"": ""France"", ""village"": ""Coudres"", ""postcode"": ""27220"", ""_category"": ""road"", ""continent"": ""Europe"", ""road_type"": ""tertiary"", ""ISO_3166-2"": [""FR-NOR"", ""FR-27""], ""state_code"": ""NOR"", ""country_code"": ""fr"", ""municipality"": ""Évreux"", ""local_authority"": ""Communauté d'agglomération Evreux Portes de Normandie"", ""political_union"": ""European Union"", ""_normalized_city"": ""Coudres"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 9, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 67}}"
,,"",
49.38914400358764,1.386483635617215,Charleval,"{""geometry"": {""lat"": 49.389212, ""lng"": 1.383799}, ""formatted"": ""25 Transières, 27380 Charleval, France"", ""components"": {""city"": ""Charleval"", ""road"": ""Transières"", ""_type"": ""building"", ""state"": ""Normandie"", ""county"": ""Eure"", ""country"": ""France"", ""postcode"": ""27380"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-NOR"", ""FR-27""], ""state_code"": ""NOR"", ""country_code"": ""fr"", ""house_number"": ""25"", ""local_authority"": ""Communauté de communes Lyons Andelle"", ""political_union"": ""European Union"", ""_normalized_city"": ""Charleval"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 194}}"
49.04227740590469,3.0650847099386143,Ocquerre,"{""bounds"": {""northeast"": {""lat"": 49.0573306, ""lng"": 3.0683568}, ""southwest"": {""lat"": 49.0396123, ""lng"": 3.0556425}}, ""geometry"": {""lat"": 49.04538, ""lng"": 3.0614697}, ""formatted"": ""D 102, 77440 Ocquerre, France"", ""components"": {""road"": ""D 102"", ""_type"": ""road"", ""state"": ""Île-de-France"", ""county"": ""Seine-et-Marne"", ""hamlet"": ""Marnoue les Moines"", ""region"": ""France métropolitaine"", ""country"": ""France"", ""village"": ""Ocquerre"", ""postcode"": ""77440"", ""_category"": ""road"", ""continent"": ""Europe"", ""road_type"": ""tertiary"", ""ISO_3166-2"": [""FR-IDF"", ""FR-77""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""municipality"": ""Meaux"", ""road_reference"": ""D 102"", ""local_authority"": ""Communauté de communes du Pays de l'Ourcq"", ""political_union"": ""European Union"", ""_normalized_city"": ""Ocquerre"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 8, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 434}}"
48.781918953378856,2.5490349499863156,Noiseau,"{""geometry"": {""lat"": 48.77872, ""lng"": 2.547841}, ""formatted"": ""1 Rue Alexandre Milard, 94880 Noiseau, France"", ""components"": {""city"": ""Noiseau"", ""road"": ""Rue Alexandre Milard"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Val-de-Marne"", ""country"": ""France"", ""postcode"": ""94880"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-94""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""1"", ""local_authority"": ""Métropole du Grand Paris"", ""political_union"": ""European Union"", ""_normalized_city"": ""Noiseau"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 366}}"
48.78062691372695,2.3385650516634455,L'Haÿ-les-Roses,"{""geometry"": {""lat"": 48.780391, ""lng"": 2.339136}, ""formatted"": ""5 Rue Gabriel Péri, 94240 L'Haÿ-les-Roses, France"", ""components"": {""city"": ""L'Haÿ-les-Roses"", ""road"": ""Rue Gabriel Péri"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Val-de-Marne"", ""country"": ""France"", ""postcode"": ""94240"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-94""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""5"", ""local_authority"": ""Métropole du Grand Paris"", ""political_union"": ""European Union"", ""_normalized_city"": ""L'Haÿ-les-Roses"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 49}}"
48.47914353720422,2.302425856376279,Cerny,"{""bounds"": {""northeast"": {""lat"": 48.4806387, ""lng"": 2.3014727}, ""southwest"": {""lat"": 48.4768562, ""lng"": 2.2976308}}, ""geometry"": {""lat"": 48.4801098, ""lng"": 2.3010886}, ""formatted"": ""Chemin de la Boulignière, 91590 Cerny, France"", ""components"": {""road"": ""Chemin de la Boulignière"", ""_type"": ""road"", ""state"": ""Île-de-France"", ""county"": ""Essonne"", ""region"": ""France métropolitaine"", ""country"": ""France"", ""village"": ""Cerny"", ""postcode"": ""91590"", ""_category"": ""road"", ""continent"": ""Europe"", ""road_type"": ""track"", ""ISO_3166-2"": [""FR-IDF"", ""FR-91""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""municipality"": ""Étampes"", ""local_authority"": ""Communauté de communes du Val d'Essonne"", ""political_union"": ""European Union"", ""_normalized_city"": ""Cerny"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 9, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 145}}"
48.91887250559098,1.7002110103905261,Villette,"{""bounds"": {""northeast"": {""lat"": 48.9187467, ""lng"": 1.700068}, ""southwest"": {""lat"": 48.9186467, ""lng"": 1.699968}}, ""geometry"": {""lat"": 48.9186967, ""lng"": 1.700018}, ""formatted"": ""3 Rue des Terriers, 78930 Villette, France"", ""components"": {""road"": ""Rue des Terriers"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Yvelines"", ""region"": ""France métropolitaine"", ""country"": ""France"", ""village"": ""Villette"", ""postcode"": ""78930"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-78""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""3"", ""municipality"": ""Mantes-la-Jolie"", ""local_authority"": ""Communauté de communes du Pays Houdanais"", ""political_union"": ""European Union"", ""_normalized_city"": ""Villette"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 24}}"
49.41931255054595,2.1560430678041618,Therdonne,"{""bounds"": {""northeast"": {""lat"": 49.4194529, ""lng"": 2.1559789}, ""southwest"": {""lat"": 49.4193529, ""lng"": 2.1558789}}, ""geometry"": {""lat"": 49.4194029, ""lng"": 2.1559289}, ""formatted"": ""45 Rue du Général de Gaulle, 60510 Therdonne, France"", ""components"": {""road"": ""Rue du Général de Gaulle"", ""_type"": ""building"", ""state"": ""Hauts-de-France"", ""county"": ""Oise"", ""region"": ""France métropolitaine"", ""country"": ""France"", ""village"": ""Therdonne"", ""postcode"": ""60510"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-HDF"", ""FR-60""], ""state_code"": ""HDF"", ""country_code"": ""fr"", ""house_number"": ""45"", ""municipality"": ""Beauvais"", ""local_authority"": ""Communauté d'agglomération du Beauvaisis"", ""political_union"": ""European Union"", ""_normalized_city"": ""Therdonne"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 13}}"
48.63470239159365,2.444229980625904,Évry,"{""bounds"": {""northeast"": {""lat"": 48.6350376, ""lng"": 2.4443333}, ""southwest"": {""lat"": 48.6349376, ""lng"": 2.4442333}}, ""geometry"": {""lat"": 48.6349876, ""lng"": 2.4442833}, ""formatted"": ""54 Rue Mathilde, 91000 Évry, France"", ""components"": {""road"": ""Rue Mathilde"", ""town"": ""Évry"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Essonne"", ""region"": ""France métropolitaine"", ""country"": ""France"", ""postcode"": ""91000"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-91""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""54"", ""municipality"": ""Évry"", ""neighbourhood"": ""Évry Village"", ""local_authority"": ""Communauté d'agglomération Grand Paris Sud Seine Essonne Sénart"", ""political_union"": ""European Union"", ""_normalized_city"": ""Évry"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 31}}"
48.75117270201615,3.1153977117034706,Amillis,"{""geometry"": {""lat"": 48.750418, ""lng"": 3.116717}, ""formatted"": ""Les Fosses Bonnin, 77120 Amillis, France"", ""components"": {""city"": ""Amillis"", ""_type"": ""place"", ""place"": ""Les Fosses Bonnin"", ""state"": ""Île-de-France"", ""county"": ""Seine-et-Marne"", ""country"": ""France"", ""postcode"": ""77120"", ""_category"": ""place"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-77""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""local_authority"": ""Communauté d'agglomération Coulommiers Pays de Brie"", ""political_union"": ""European Union"", ""_normalized_city"": ""Amillis"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 9, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 128}}"
48.860137194915886,2.389572356174948,Paris,"{""geometry"": {""lat"": 48.860008, ""lng"": 2.389336}, ""formatted"": ""28t Boulevard de Ménilmontant, 75020 Paris, France"", ""components"": {""city"": ""Paris"", ""road"": ""Boulevard de Ménilmontant"", ""_type"": ""building"", ""state"": ""Île-de-France"", ""county"": ""Paris"", ""country"": ""France"", ""postcode"": ""75020"", ""_category"": ""building"", ""continent"": ""Europe"", ""ISO_3166-2"": [""FR-IDF"", ""FR-75C""], ""state_code"": ""IDF"", ""country_code"": ""fr"", ""house_number"": ""28t"", ""local_authority"": ""Métropole du Grand Paris"", ""political_union"": ""European Union"", ""_normalized_city"": ""Paris"", ""ISO_3166-1_alpha-2"": ""FR"", ""ISO_3166-1_alpha-3"": ""FRA""}, ""confidence"": 10, ""annotations"": {""pips"": 1}, ""distance_from_q"": {""meters"": 22}}"
